Update,Episode,Step,dy,dx,vy,thrust,pitch,reward
1,4,248,1.71,-2.79,-4.39,0.08,0.05,-0.020
1,4,249,1.62,-2.79,-4.55,0.02,0.60,-0.012
1,4,250,1.59,-2.78,-1.16,0.88,-0.65,-0.011
1,4,251,1.58,-2.77,-0.40,0.55,-0.93,-0.011
1,4,252,1.58,-2.76,-0.43,0.42,-0.32,-0.010
1,4,253,1.57,-2.75,-0.38,0.64,0.13,-0.009
1,4,254,1.57,-2.75,0.02,0.93,0.21,-0.009
1,4,255,1.57,-2.74,0.18,0.20,0.15,-0.009
1,4,256,1.58,-2.74,0.22,0.61,-0.27,-0.009
1,4,257,1.58,-2.74,0.25,0.60,-0.10,-0.009
1,4,258,1.59,-2.73,0.23,0.75,0.79,-0.009
1,4,259,1.59,-2.73,0.26,0.58,0.70,-0.009
1,4,260,1.60,-2.72,0.24,0.45,-0.37,-0.009
1,4,261,1.60,-2.72,0.18,0.40,0.39,-0.009
1,4,262,1.60,-2.72,0.11,0.20,-0.16,-0.009
1,4,263,1.61,-2.71,0.15,0.36,-0.37,-0.009
1,4,264,1.61,-2.71,0.16,0.92,-0.11,-0.009
1,4,265,1.62,-2.71,0.24,0.43,0.56,-0.009
1,4,266,1.62,-2.70,0.17,0.46,0.97,-0.009
1,4,267,1.62,-2.70,0.11,0.21,0.02,-0.009
1,4,268,1.63,-2.70,0.01,0.18,0.58,-0.009
1,4,269,1.63,-2.70,0.07,0.80,0.60,-0.009
1,4,270,1.63,-2.69,0.11,0.55,0.77,-0.009
1,4,271,1.63,-2.69,0.08,0.52,0.37,-0.009
1,4,272,1.64,-2.69,0.04,0.76,-0.78,-0.009
1,4,273,1.64,-2.68,0.07,0.81,0.58,-0.009
1,4,274,1.64,-2.68,0.11,0.15,0.21,-0.009
1,4,275,1.64,-2.68,-0.00,0.41,0.32,-0.009
1,4,276,1.65,-2.67,0.04,0.28,0.19,-0.009
1,4,277,1.65,-2.67,0.07,0.62,0.74,-0.009
1,4,278,1.65,-2.67,0.10,0.20,-0.34,-0.009
1,4,279,1.65,-2.67,0.07,0.30,0.88,-0.009
1,4,280,1.66,-2.67,0.06,0.80,0.59,-0.009
1,4,281,1.66,-2.66,0.10,0.72,-0.09,-0.009
1,4,282,1.67,-2.66,0.12,0.85,-0.25,-0.009
1,4,283,1.67,-2.65,0.17,0.88,0.51,-0.009
1,4,284,1.68,-2.65,0.24,0.45,0.43,-0.009
1,4,285,1.68,-2.65,0.17,0.27,0.07,-0.009
1,4,286,1.68,-2.64,0.06,0.43,0.82,-0.009
1,4,287,1.69,-2.64,-0.01,0.62,0.91,-0.009
1,4,288,1.69,-2.63,-0.03,0.46,0.73,-0.009
1,4,289,1.69,-2.63,-0.09,0.28,0.38,-0.010
1,4,290,1.68,-2.62,-0.18,0.06,-0.42,-0.009
1,4,291,1.69,-2.62,-0.06,0.78,-0.01,-0.009
1,4,292,1.69,-2.61,-0.03,0.45,0.73,-0.009
1,4,293,1.69,-2.61,-0.03,0.60,0.49,-0.009
1,4,294,1.69,-2.60,-0.04,0.85,0.49,-0.009
1,4,295,1.70,-2.60,0.02,0.37,-0.64,-0.009
1,4,296,1.70,-2.59,-0.07,0.19,-0.52,-0.009
1,4,297,1.70,-2.59,-0.04,0.36,0.29,-0.009
1,4,298,1.70,-2.59,-0.02,0.67,-0.17,-0.009
1,4,299,1.71,-2.58,-0.02,0.85,-0.52,-0.009
1,4,300,1.71,-2.58,0.03,0.83,-0.78,-0.009
1,4,301,1.71,-2.57,0.07,0.74,0.60,-0.009
1,4,302,1.72,-2.57,0.09,0.23,0.12,-0.009
1,4,303,1.72,-2.56,-0.04,0.55,0.04,-0.009
1,4,304,1.72,-2.55,-0.08,0.87,0.05,-0.009
1,4,305,1.73,-2.55,-0.03,0.50,-0.72,-0.009
1,4,306,1.73,-2.54,-0.08,0.70,-0.34,-0.009
1,4,307,1.73,-2.53,-0.08,0.48,-0.19,-0.009
1,4,308,1.73,-2.52,-0.13,0.46,-0.66,-0.010
1,4,309,1.73,-2.51,-0.20,0.82,0.08,-0.010
1,4,310,1.73,-2.51,-0.16,0.80,0.40,-0.009
1,4,311,1.73,-2.50,-0.12,0.59,0.76,-0.009
1,4,312,1.73,-2.49,-0.11,0.79,0.50,-0.009
1,4,313,1.73,-2.48,-0.08,0.61,-0.19,-0.009
1,4,314,1.74,-2.47,-0.09,0.50,0.40,-0.009
1,4,315,1.74,-2.46,-0.10,0.32,-0.62,-0.010
1,4,316,1.74,-2.45,-0.15,0.64,0.56,-0.010
1,4,317,1.74,-2.45,-0.17,0.25,0.41,-0.010
1,4,318,1.75,-2.44,-0.21,0.53,0.69,-0.010
1,4,319,1.75,-2.43,-0.24,0.12,0.55,-0.010
1,4,320,1.75,-2.43,-0.33,0.09,0.61,-0.010
1,4,321,1.75,-2.42,-0.39,0.45,0.71,-0.010
1,4,322,1.75,-2.41,-0.41,0.51,-0.70,-0.010
1,4,323,1.75,-2.40,-0.44,0.56,0.86,-0.010
1,4,324,1.75,-2.39,-0.48,0.66,-0.06,-0.010
1,4,325,1.75,-2.38,-0.50,0.21,-0.32,-0.010
1,4,326,1.75,-2.37,-0.58,0.78,0.83,-0.010
1,4,327,1.75,-2.36,-0.57,0.28,-0.37,-0.010
1,4,328,1.75,-2.35,-0.65,0.51,0.51,-0.010
1,4,329,1.75,-2.34,-0.66,0.62,0.04,-0.010
1,4,330,1.75,-2.34,-0.66,0.83,0.22,-0.010
1,4,331,1.75,-2.32,-0.64,0.46,-0.77,-0.011
1,4,332,1.75,-2.31,-0.71,0.85,0.26,-0.011
1,4,333,1.75,-2.30,-0.69,0.42,-0.13,-0.011
1,4,334,1.75,-2.29,-0.77,0.52,0.70,-0.011
1,4,335,1.75,-2.28,-0.80,0.81,0.08,-0.011
1,4,336,1.75,-2.26,-0.78,0.48,-0.18,-0.011
1,4,337,1.74,-2.25,-0.83,0.66,0.07,-0.011
1,4,338,1.74,-2.23,-0.86,0.47,0.22,-0.011
1,4,339,1.74,-2.22,-0.92,0.34,-0.19,-0.011
1,4,340,1.74,-2.20,-1.00,0.11,-0.55,-0.011
1,4,341,1.73,-2.19,-1.11,0.82,-0.31,-0.011
1,4,342,1.73,-2.17,-1.10,0.23,-0.43,-0.012
1,4,343,1.73,-2.16,-1.21,0.19,-0.71,-0.012
1,4,344,1.72,-2.14,-1.32,0.19,-0.82,-0.012
1,4,345,1.72,-2.13,-1.42,0.20,0.55,-0.012
1,4,346,1.71,-2.11,-1.53,0.42,0.81,-0.013
1,4,347,1.70,-2.10,-1.60,0.67,0.67,-0.013
1,4,348,1.70,-2.08,-1.64,0.40,0.37,-0.013
1,4,349,1.69,-2.07,-1.71,0.56,-0.56,-0.013
1,4,350,1.68,-2.05,-1.77,0.50,-0.39,-0.013
1,4,351,1.67,-2.03,-1.84,0.26,0.24,-0.013
1,4,352,1.66,-2.01,-1.94,0.40,0.04,-0.014
1,4,353,1.65,-2.00,-2.03,0.63,0.06,-0.014
1,4,354,1.64,-1.98,-2.08,0.17,0.22,-0.014
1,4,355,1.63,-1.96,-2.20,0.57,-0.52,-0.014
1,4,356,1.61,-1.94,-2.27,0.16,-0.12,-0.015
1,4,357,1.60,-1.92,-2.39,0.76,-0.12,-0.015
1,4,358,1.59,-1.89,-2.44,0.49,-0.79,-0.015
1,4,359,1.57,-1.87,-2.53,0.12,0.41,-50.000
1,5,360,3.03,-0.23,-0.20,0.50,0.62,-0.010
1,5,361,3.03,-0.23,-0.24,0.52,0.53,-0.010
1,5,362,3.02,-0.23,-0.28,0.56,0.74,-0.010
1,5,363,3.02,-0.23,-0.31,0.24,-0.22,-0.010
1,5,364,3.01,-0.23,-0.43,0.26,-0.50,-0.010
1,5,365,3.00,-0.23,-0.55,0.70,-0.00,-0.010
1,5,366,2.99,-0.23,-0.53,0.04,0.35,-0.010
1,5,367,2.97,-0.23,-0.72,0.20,-0.48,-0.011
1,5,368,2.95,-0.23,-0.85,0.57,0.62,-0.011
1,5,369,2.94,-0.23,-0.87,0.63,-0.54,-0.011
1,5,370,2.92,-0.23,-0.88,0.58,0.75,-0.011
1,5,371,2.90,-0.23,-0.90,0.56,0.03,-0.011
1,5,372,2.88,-0.23,-0.93,0.12,-0.03,-0.011
1,5,373,2.86,-0.23,-1.09,0.36,-0.38,-0.011
1,5,374,2.84,-0.23,-1.17,0.06,-0.21,-0.011
1,5,375,2.81,-0.23,-1.35,0.08,0.66,-0.012
1,5,376,2.78,-0.23,-1.52,0.59,-0.29,-0.012
1,5,377,2.75,-0.23,-1.53,0.20,-0.38,-0.012
1,5,378,2.72,-0.23,-1.67,0.32,-0.43,-0.012
1,5,379,2.68,-0.23,-1.77,0.12,-0.38,-0.012
1,5,380,2.64,-0.23,-1.92,0.12,-0.51,-0.012
1,5,381,2.60,-0.23,-2.08,0.23,-0.91,-0.013
1,5,382,2.56,-0.23,-2.20,0.05,-0.05,-0.013
1,5,383,2.51,-0.23,-2.38,0.16,0.11,-0.013
1,5,384,2.46,-0.23,-2.52,0.13,-0.84,-0.014
1,5,385,2.41,-0.23,-2.67,0.15,-0.88,-0.014
1,5,386,2.35,-0.23,-2.82,0.07,-0.87,-0.014
1,5,387,2.29,-0.23,-2.99,0.08,0.54,-0.015
1,5,388,2.23,-0.23,-3.15,0.52,-0.77,-0.015
1,5,389,2.16,-0.23,-3.19,0.12,-0.16,-0.015
1,5,390,2.10,-0.23,-3.34,0.23,0.06,-0.015
1,5,391,2.03,-0.23,-3.46,0.37,-0.81,-0.016
1,5,392,1.96,-0.23,-3.54,0.17,-0.38,-0.016
1,5,393,1.88,-0.23,-3.68,0.05,-0.29,-0.017
1,5,394,1.81,-0.23,-3.85,0.22,-0.25,-0.017
1,5,395,1.73,-0.24,-3.97,0.05,-0.91,-0.018
1,5,396,1.64,-0.24,-4.14,0.00,-0.67,-0.018
1,5,397,1.56,-0.24,-4.33,0.02,-0.37,-0.009
1,5,398,1.58,-0.24,-0.23,0.45,0.30,-0.009
1,5,399,1.58,-0.24,-0.16,0.14,-0.40,-0.009
1,5,400,1.58,-0.24,-0.04,0.58,-0.72,-0.009
1,5,401,1.58,-0.24,0.01,0.25,0.05,-0.009
1,5,402,1.58,-0.24,-0.01,0.26,-0.35,-0.009
1,5,403,1.58,-0.24,-0.03,0.19,-0.50,-0.009
1,5,404,1.58,-0.25,-0.05,0.19,-0.13,-0.009
1,5,405,1.58,-0.25,-0.07,0.91,-0.36,-0.009
1,5,406,1.58,-0.25,0.01,0.43,-0.49,-0.009
1,5,407,1.58,-0.25,-0.06,0.27,0.41,-0.009
1,5,408,1.57,-0.25,-0.13,0.20,-0.33,-0.009
1,5,409,1.57,-0.25,0.10,0.89,-0.12,-0.009
1,5,410,1.58,-0.25,0.19,0.20,-0.54,-0.009
1,5,411,1.58,-0.25,0.17,0.13,-0.60,-0.009
1,5,412,1.58,-0.25,0.14,0.61,0.18,-0.009
1,5,413,1.59,-0.25,0.15,0.68,-0.83,-0.009
1,5,414,1.59,-0.25,0.15,0.16,0.02,-0.009
1,5,415,1.59,-0.25,0.11,0.03,-0.66,-0.009
1,5,416,1.59,-0.25,0.09,0.27,0.62,-0.009
1,5,417,1.60,-0.25,0.09,0.83,0.54,-0.009
1,5,418,1.60,-0.26,0.14,0.18,-0.79,-0.009
1,5,419,1.60,-0.26,0.05,0.29,-0.12,-0.009
1,5,420,1.60,-0.26,0.05,0.05,-0.86,-0.009
1,5,421,1.60,-0.26,0.03,0.29,-0.36,-0.009
1,5,422,1.60,-0.26,0.03,0.59,-0.36,-0.009
1,5,423,1.60,-0.26,0.04,0.23,-0.12,-0.009
1,5,424,1.60,-0.27,0.01,0.37,-0.94,-0.009
1,5,425,1.60,-0.27,0.01,0.39,-0.22,-0.009
1,5,426,1.60,-0.27,-0.00,0.24,-0.63,-0.009
1,5,427,1.60,-0.27,-0.02,0.05,0.11,-0.009
1,5,428,1.60,-0.28,-0.04,0.65,-0.53,-0.009
1,5,429,1.60,-0.28,-0.04,0.73,-0.66,-0.009
1,5,430,1.60,-0.28,-0.02,0.11,0.28,-0.009
1,5,431,1.60,-0.29,-0.07,0.40,-0.44,-0.009
1,5,432,1.60,-0.29,-0.06,0.48,-0.80,-0.009
1,5,433,1.60,-0.29,-0.07,0.69,0.11,-0.009
1,5,434,1.60,-0.30,-0.05,0.19,0.15,-0.009
1,5,435,1.59,-0.30,-0.08,0.16,-0.83,-0.009
1,5,436,1.59,-0.30,-0.10,0.21,-0.58,-0.009
1,5,437,1.59,-0.30,-0.10,0.09,-0.16,-0.009
1,5,438,1.59,-0.30,0.02,0.14,0.21,-0.009
1,5,439,1.59,-0.30,0.05,0.12,-0.38,-0.009
1,5,440,1.59,-0.30,0.03,0.43,0.28,-0.009
1,5,441,1.59,-0.30,0.03,0.71,0.59,-0.009
1,5,442,1.59,-0.30,0.05,0.17,-0.16,-0.009
1,5,443,1.59,-0.30,-0.00,0.26,0.76,-0.009
1,5,444,1.59,-0.30,-0.00,0.15,-0.32,-0.009
1,5,445,1.59,-0.30,-0.02,0.02,-0.23,-0.009
1,5,446,1.59,-0.30,-0.04,0.36,-0.46,-0.009
1,5,447,1.59,-0.30,-0.05,0.36,-0.39,-0.009
1,5,448,1.59,-0.30,-0.06,0.04,-0.73,-0.009
1,5,449,1.59,-0.30,-0.08,0.30,-0.80,-0.009
1,5,450,1.59,-0.30,-0.09,0.51,-0.19,-0.009
1,5,451,1.59,-0.29,-0.02,0.29,0.29,-0.009
1,5,452,1.59,-0.29,-0.00,0.23,0.27,-0.009
1,5,453,1.59,-0.29,-0.01,0.23,-0.76,-0.009
1,5,454,1.58,-0.29,-0.03,0.28,-0.33,-0.009
1,5,455,1.58,-0.29,-0.04,0.28,-0.53,-0.009
1,5,456,1.58,-0.29,-0.06,0.39,0.21,-0.009
1,5,457,1.58,-0.28,-0.06,0.44,-0.39,-0.009
1,5,458,1.58,-0.28,-0.07,0.43,-0.63,-0.009
1,5,459,1.58,-0.28,-0.08,0.40,-0.48,-0.009
1,5,460,1.58,-0.28,-0.05,0.52,-0.33,-0.009
1,5,461,1.58,-0.28,-0.04,0.90,0.84,-0.009
1,5,462,1.58,-0.28,0.03,0.48,-0.78,-0.009
1,5,463,1.58,-0.28,-0.02,0.56,-0.75,-0.009
1,5,464,1.57,-0.27,-0.05,0.45,0.37,-0.009
1,5,465,1.57,-0.27,-0.11,0.01,-0.32,-0.009
1,5,466,1.57,-0.27,-0.09,0.14,-0.04,-0.009
1,5,467,1.57,-0.27,-0.09,0.65,-0.15,-0.009
1,5,468,1.57,-0.27,-0.08,0.29,0.10,-0.009
1,5,469,1.57,-0.27,-0.08,0.26,-0.17,-0.009
1,5,470,1.56,-0.26,-0.08,0.58,-0.75,-0.009
1,5,471,1.56,-0.26,0.00,0.43,-0.42,-0.009
1,5,472,1.57,-0.26,0.08,0.47,0.21,-0.009
1,5,473,1.57,-0.26,0.10,0.35,0.67,-0.009
1,5,474,1.57,-0.26,0.09,0.25,-0.73,-0.009
1,5,475,1.57,-0.26,0.07,0.16,-0.66,-0.009
1,5,476,1.57,-0.25,0.05,0.33,0.60,-0.009
1,5,477,1.57,-0.25,0.04,0.26,0.56,-0.009
1,5,478,1.57,-0.25,0.03,0.44,-0.57,-0.009
1,5,479,1.57,-0.25,0.02,0.14,0.25,-0.009
1,5,480,1.57,-0.25,-0.00,0.60,0.17,-0.009
1,5,481,1.57,-0.25,0.00,0.33,-0.71,-0.009
1,5,482,1.57,-0.25,-0.01,0.09,0.23,-0.009
1,5,483,1.57,-0.25,-0.04,0.49,0.47,-0.009
1,5,484,1.57,-0.25,-0.04,0.27,-0.85,-0.009
1,5,485,1.57,-0.25,-0.05,0.32,-0.32,-0.009
1,5,486,1.57,-0.26,-0.07,0.22,-0.06,-0.009
1,5,487,1.57,-0.26,-0.08,0.33,-0.48,-0.009
1,5,488,1.57,-0.26,-0.09,0.69,-0.86,-0.009
1,5,489,1.56,-0.26,-0.05,0.48,-0.04,-0.009
1,5,490,1.56,-0.26,0.00,0.40,0.42,-0.009
1,5,491,1.57,-0.26,0.02,0.13,-0.32,-0.009
1,5,492,1.57,-0.26,-0.01,0.57,-0.07,-0.009
1,5,493,1.57,-0.26,0.03,0.38,-0.87,-0.009
1,5,494,1.57,-0.27,0.04,0.74,-0.70,-0.009
1,5,495,1.57,-0.27,0.06,0.19,0.18,-0.009
1,5,496,1.57,-0.27,0.01,0.31,-0.24,-0.009
1,5,497,1.57,-0.27,0.01,0.14,-0.86,-0.009
1,5,498,1.57,-0.27,-0.01,0.24,-0.81,-0.009
1,5,499,1.57,-0.27,-0.01,0.32,-0.21,-0.009
1,5,500,1.57,-0.27,-0.00,0.93,-0.79,-0.009
1,5,501,1.57,-0.27,0.08,0.46,-0.64,-0.009
1,5,502,1.57,-0.27,0.02,0.10,-0.22,-0.009
1,5,503,1.57,-0.27,-0.07,0.22,-0.68,-0.009
1,5,504,1.57,-0.27,-0.03,0.14,-0.17,-0.009
1,5,505,1.57,-0.27,-0.02,0.13,0.08,-0.009
1,5,506,1.57,-0.27,-0.02,0.31,0.12,-0.009
1,5,507,1.57,-0.27,-0.02,0.11,-0.17,-0.009
1,5,508,1.57,-0.27,-0.03,0.54,0.23,-0.009
1,5,509,1.57,-0.26,-0.03,0.34,-0.03,-0.009
1,5,510,1.56,-0.26,-0.03,0.07,-0.50,-0.009
1,5,511,1.56,-0.26,-0.04,0.61,-0.31,-0.009
1,5,512,1.56,-0.26,0.02,0.27,-0.52,-0.009
1,5,513,1.56,-0.26,0.03,0.38,-0.51,-0.009
1,5,514,1.57,-0.26,0.03,0.41,-0.12,-0.009
1,5,515,1.57,-0.26,0.02,0.07,0.47,-0.009
1,5,516,1.57,-0.26,-0.01,0.62,0.03,-0.009
1,5,517,1.57,-0.26,0.01,0.61,-0.10,-0.009
1,5,518,1.57,-0.26,-0.00,0.71,-0.48,-0.009
1,5,519,1.57,-0.26,0.01,0.52,-0.02,-0.009
1,5,520,1.57,-0.26,-0.02,0.45,-0.37,-0.009
1,5,521,1.57,-0.26,-0.02,0.75,-0.37,-0.009
1,5,522,1.57,-0.26,0.01,0.54,-0.05,-0.009
1,5,523,1.56,-0.26,-0.02,0.71,0.67,-0.009
1,5,524,1.56,-0.26,-0.01,0.80,0.24,-0.009
1,5,525,1.57,-0.26,0.04,0.18,-0.64,-0.009
1,5,526,1.56,-0.26,-0.07,0.39,-0.10,-0.009
1,5,527,1.56,-0.26,-0.03,0.63,0.23,-0.009
1,5,528,1.56,-0.26,0.01,0.38,-0.57,-0.009
1,5,529,1.56,-0.26,-0.00,0.07,0.04,-0.009
1,5,530,1.56,-0.26,-0.01,0.35,-0.04,-0.009
1,5,531,1.56,-0.26,-0.00,0.43,-0.73,-0.009
1,5,532,1.56,-0.26,-0.01,0.19,-0.94,-0.009
1,5,533,1.56,-0.26,-0.00,0.14,0.82,-0.009
1,5,534,1.56,-0.26,-0.00,0.52,0.33,-0.009
1,5,535,1.56,-0.26,-0.00,0.49,-0.05,-0.009
1,5,536,1.56,-0.26,-0.00,0.47,-0.66,-0.009
1,5,537,1.56,-0.26,-0.00,0.24,0.04,-0.009
1,5,538,1.56,-0.26,-0.00,0.61,-0.21,-0.009
1,5,539,1.56,-0.26,-0.00,0.28,0.63,-0.009
1,5,540,1.56,-0.26,-0.00,0.44,0.60,-0.009
1,5,541,1.56,-0.26,-0.00,0.27,-0.57,-0.009
1,5,542,1.56,-0.26,-0.00,0.11,-0.66,-0.009
1,5,543,1.56,-0.26,-0.00,0.14,0.26,-0.009
1,5,544,1.56,-0.26,0.00,0.27,0.04,-0.009
1,5,545,1.56,-0.26,-0.00,0.32,-0.73,-0.009
1,5,546,1.56,-0.26,-0.00,0.12,-0.42,-0.009
1,5,547,1.56,-0.26,-0.00,0.30,-0.78,-0.009
1,5,548,1.56,-0.26,-0.00,0.16,0.44,-0.009
1,5,549,1.56,-0.26,-0.00,0.08,-0.91,-0.009
1,5,550,1.56,-0.26,-0.00,0.59,-0.89,-0.009
1,5,551,1.56,-0.26,-0.00,0.48,-0.82,-0.009
1,5,552,1.56,-0.26,-0.00,0.20,0.13,-0.009
1,5,553,1.56,-0.26,0.00,0.53,0.18,-0.009
1,5,554,1.56,-0.26,-0.00,0.17,0.69,-0.009
1,5,555,1.56,-0.26,-0.00,0.65,0.63,-0.009
1,5,556,1.56,-0.26,0.00,0.30,-0.34,-0.009
1,5,557,1.56,-0.26,-0.00,0.75,-0.09,-0.009
1,5,558,1.56,-0.26,0.02,0.02,-0.34,-0.009
1,5,559,1.56,-0.26,-0.02,0.78,-0.06,-0.009
1,5,560,1.56,-0.26,0.02,0.10,-0.68,-0.009
1,5,561,1.56,-0.26,-0.02,0.44,0.25,-0.009
1,5,562,1.56,-0.26,-0.00,0.20,-0.12,-0.009
1,5,563,1.56,-0.26,-0.00,0.11,0.40,-0.009
1,5,564,1.56,-0.26,-0.00,0.10,0.74,-0.009
1,5,565,1.56,-0.26,-0.00,0.11,0.11,-0.009
1,5,566,1.56,-0.26,-0.00,0.66,0.14,-0.009
1,5,567,1.56,-0.26,0.00,0.43,0.16,-0.009
1,5,568,1.56,-0.26,-0.00,0.47,-0.56,-0.009
1,5,569,1.56,-0.26,-0.00,0.72,-0.34,-0.009
1,5,570,1.56,-0.26,0.02,0.32,0.60,-0.009
1,5,571,1.56,-0.26,-0.02,0.57,0.74,-0.009
1,5,572,1.56,-0.26,-0.00,0.47,0.74,-0.009
1,5,573,1.56,-0.26,-0.00,0.45,-0.26,-0.009
1,5,574,1.56,-0.26,-0.00,0.70,-0.43,-0.009
1,5,575,1.56,-0.26,0.01,0.87,0.10,-0.009
1,5,576,1.57,-0.26,0.08,0.32,-0.66,-0.009
1,5,577,1.56,-0.26,-0.02,0.63,0.03,-0.009
1,5,578,1.56,-0.26,-0.03,0.12,-0.34,-0.009
1,5,579,1.56,-0.26,-0.03,0.15,-0.33,-0.009
1,5,580,1.56,-0.26,-0.01,0.26,-0.39,-0.009
1,5,581,1.56,-0.26,-0.00,0.09,-0.53,-0.009
1,5,582,1.56,-0.26,-0.00,0.21,-0.48,-0.009
1,5,583,1.56,-0.26,-0.00,0.26,-0.54,-0.009
1,5,584,1.56,-0.26,-0.00,0.08,-0.45,-0.009
1,5,585,1.56,-0.26,-0.00,0.59,0.37,-0.009
1,5,586,1.56,-0.26,-0.00,0.22,-0.57,-0.009
1,5,587,1.56,-0.26,-0.00,0.55,-0.13,-0.009
1,5,588,1.56,-0.26,-0.00,0.23,-0.35,-0.009
1,5,589,1.56,-0.26,-0.00,0.28,-0.44,-0.009
1,5,590,1.56,-0.26,-0.00,0.05,0.15,-0.009
1,5,591,1.56,-0.26,-0.00,0.10,-0.83,-0.009
1,5,592,1.56,-0.26,-0.00,0.34,-0.17,-0.009
1,5,593,1.56,-0.26,-0.00,0.21,0.38,-0.009
1,5,594,1.56,-0.26,-0.00,0.12,-0.95,-0.009
1,5,595,1.56,-0.26,-0.00,0.40,0.04,-0.009
1,5,596,1.56,-0.26,-0.00,0.04,0.05,-0.009
1,5,597,1.56,-0.26,-0.00,0.25,-0.42,-0.009
1,5,598,1.56,-0.26,-0.00,0.35,-0.40,-0.009
1,5,599,1.56,-0.26,-0.00,0.72,-0.51,-0.009
1,5,600,1.56,-0.26,0.02,0.17,0.27,-0.009
1,5,601,1.56,-0.26,-0.02,0.33,-0.82,-0.009
1,5,602,1.56,-0.26,-0.00,0.16,-0.28,-0.009
1,5,603,1.56,-0.26,-0.00,0.33,-0.89,-0.009
1,5,604,1.56,-0.26,-0.00,0.34,0.32,-0.009
1,5,605,1.56,-0.26,-0.00,0.28,-0.95,-0.009
1,5,606,1.56,-0.26,-0.00,0.83,0.24,-0.009
1,5,607,1.56,-0.26,0.05,0.21,0.17,-0.009
1,5,608,1.56,-0.26,-0.04,0.10,-0.22,-0.009
1,5,609,1.56,-0.26,-0.01,0.35,-0.36,-0.009
1,5,610,1.56,-0.26,-0.00,0.48,0.26,-0.009
1,5,611,1.56,-0.26,-0.00,0.20,0.58,-0.009
1,5,612,1.56,-0.26,-0.00,0.51,0.18,-0.009
1,5,613,1.56,-0.26,-0.00,0.64,0.71,-0.009
1,5,614,1.56,-0.26,0.00,0.18,0.34,-0.009
1,5,615,1.56,-0.26,-0.00,0.15,0.71,-0.009
1,5,616,1.56,-0.26,-0.00,0.18,-0.15,-0.009
1,5,617,1.56,-0.26,-0.00,0.45,-0.69,-0.009
1,5,618,1.56,-0.26,-0.00,0.26,-0.69,-0.009
1,5,619,1.56,-0.26,-0.00,0.19,-0.87,-0.009
1,5,620,1.56,-0.26,-0.00,0.25,-0.56,-0.009
1,5,621,1.56,-0.26,-0.00,0.13,-0.46,-0.009
1,5,622,1.56,-0.26,0.00,0.30,-0.64,-0.009
1,5,623,1.56,-0.26,-0.00,0.31,-0.55,-0.009
1,5,624,1.56,-0.26,-0.00,0.16,-0.70,-0.009
1,5,625,1.56,-0.26,-0.00,0.47,-0.37,-0.009
1,5,626,1.56,-0.26,-0.00,0.28,-0.76,-0.009
1,5,627,1.56,-0.26,0.00,0.49,0.06,-0.009
1,5,628,1.56,-0.26,-0.00,0.80,-0.05,-0.009
1,5,629,1.56,-0.26,0.04,0.17,0.67,-0.009
1,5,630,1.56,-0.26,-0.04,0.66,-0.26,-0.009
1,5,631,1.56,-0.26,-0.01,0.15,-0.34,-0.009
1,5,632,1.56,-0.26,-0.00,0.11,-0.46,-0.009
1,5,633,1.56,-0.26,-0.00,0.66,-0.95,-0.009
1,5,634,1.56,-0.26,0.01,0.21,0.11,-0.009
1,5,635,1.56,-0.26,-0.00,0.06,-0.77,-0.009
1,5,636,1.56,-0.26,-0.00,0.14,-0.17,-0.009
1,5,637,1.56,-0.26,-0.00,0.42,0.39,-0.009
1,5,638,1.56,-0.26,-0.00,0.42,0.18,-0.009
1,5,639,1.56,-0.26,-0.00,0.30,0.45,-0.009
1,5,640,1.56,-0.26,-0.00,0.09,0.21,-0.009
1,5,641,1.56,-0.26,-0.00,0.08,0.62,-0.009
1,5,642,1.56,-0.26,-0.00,0.31,-0.86,-0.009
1,5,643,1.56,-0.26,-0.00,0.05,-0.77,-0.009
1,5,644,1.56,-0.26,-0.00,0.60,-0.50,-0.009
1,5,645,1.56,-0.26,-0.00,0.15,-0.72,-0.009
1,5,646,1.56,-0.26,-0.00,0.30,-0.01,-0.009
1,5,647,1.56,-0.26,-0.00,0.41,-0.77,-0.009
1,5,648,1.56,-0.26,-0.00,0.17,-0.21,-0.009
1,5,649,1.56,-0.26,-0.00,0.27,-0.14,-0.009
1,5,650,1.56,-0.26,0.00,0.16,-0.80,-0.009
1,5,651,1.56,-0.26,-0.00,0.06,0.33,-0.009
1,5,652,1.56,-0.26,-0.00,0.49,-0.72,-0.009
1,5,653,1.56,-0.26,-0.00,0.03,0.21,-0.009
1,5,654,1.56,-0.26,-0.00,0.33,-0.59,-0.009
1,5,655,1.56,-0.26,-0.00,0.14,-0.26,-0.009
1,5,656,1.56,-0.26,-0.00,0.19,-0.74,-0.009
1,5,657,1.56,-0.26,-0.00,0.45,0.66,-0.009
1,5,658,1.56,-0.26,-0.00,0.86,-0.82,-0.009
1,5,659,1.56,-0.26,0.06,0.33,0.20,-0.009
1,5,660,1.56,-0.26,-0.04,0.14,-0.12,-0.009
1,5,661,1.56,-0.26,-0.02,0.57,0.07,-0.009
1,5,662,1.56,-0.26,-0.00,0.68,-0.30,-0.009
1,5,663,1.56,-0.26,0.01,0.22,-0.85,-0.009
1,5,664,1.56,-0.26,-0.01,0.37,-0.22,-0.009
1,5,665,1.56,-0.26,-0.00,0.63,-0.47,-0.009
1,5,666,1.56,-0.26,-0.00,0.51,-0.24,-0.009
